work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Id
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02882
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02883
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02884
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02885
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02886
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02887
2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,0,US,M,DSS-02888
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,DSS-02889
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,DSS-02890
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,DSS-02891
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,DSS-02892
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,DSS-02893
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,DSS-02894
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02895
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02896
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02897
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02898
2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,100,GB,M,DSS-02899
2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,100,GB,M,DSS-02900
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02901
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02902
2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,M,DSS-02903
2022,SE,FT,Data Engineer,66822,GBP,82280,GB,100,GB,M,DSS-02904
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02905
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02906
2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M,DSS-02907
2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M,DSS-02908
2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,L,DSS-02909
2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,M,DSS-02910
2022,SE,FT,Data Operations Analyst,81000,USD,81000,US,100,US,M,DSS-02911
2022,SE,FT,Data Operations Analyst,66000,USD,66000,US,100,US,M,DSS-02912
2022,EN,FT,Data Analyst,46000,USD,46000,US,100,US,L,DSS-02913
2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L,DSS-02914
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S,DSS-02915
2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,S,DSS-02916
2022,EX,FT,AI Scientist,200000,USD,200000,US,100,US,S,DSS-02917
2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,M,DSS-02918
2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,M,DSS-02919
2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M,DSS-02920
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M,DSS-02921
2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,M,DSS-02922
2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M,DSS-02923
2021,EN,PT,Computer Vision Software Engineer,120000,DKK,19073,DK,50,DK,L,DSS-02924
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02925
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02926
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02927
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02928
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,DSS-02929
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,DSS-02930
2022,SE,FT,Data Specialist,95000,USD,95000,US,100,US,M,DSS-02931
2022,SE,FT,Data Specialist,70000,USD,70000,US,100,US,M,DSS-02932
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,M,DSS-02933
2022,MI,CT,Analytics Engineer,7500,USD,7500,BO,50,BO,M,DSS-02934
2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,L,DSS-02935
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,DSS-02936
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,DSS-02937
2022,MI,FT,Data Analytics Consultant,113000,USD,113000,US,100,US,L,DSS-02938
2022,MI,FT,Product Data Analyst,140000,USD,140000,US,100,US,M,DSS-02939
2021,SE,FT,Data Analyst,50000,USD,50000,PH,100,PH,S,DSS-02940
2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,M,DSS-02941
2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,DSS-02942
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,DSS-02943
2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PT,50,PT,S,DSS-02944
2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M,DSS-02945
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M,DSS-02946
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,DSS-02947
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L,DSS-02948
2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,L,DSS-02949
2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M,DSS-02950
2022,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,DSS-02951
2022,SE,FT,ETL Developer,146200,USD,146200,US,100,US,M,DSS-02952
2022,SE,FT,ETL Developer,124270,USD,124270,US,100,US,M,DSS-02953
2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M,DSS-02954
2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M,DSS-02955
2022,MI,FT,Data Scientist,52000,EUR,54634,NL,100,NL,S,DSS-02956
2022,SE,FT,Data Engineer,185800,USD,185800,CA,100,CA,M,DSS-02957
2022,SE,FT,Data Engineer,137400,USD,137400,CA,100,CA,M,DSS-02958
2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,M,DSS-02959
2022,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M,DSS-02960
2022,SE,FT,Analytics Engineer,203500,USD,203500,US,0,US,M,DSS-02961
2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M,DSS-02962
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,DSS-02963
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,DSS-02964
2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,US,M,DSS-02965
2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,US,M,DSS-02966
2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,L,DSS-02967
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L,DSS-02968
2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,L,DSS-02969
2022,EN,PT,Data Scientist,110000,USD,110000,DO,100,FR,M,DSS-02970
2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,M,DSS-02971
2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M,DSS-02972
2022,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,DSS-02973
2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,DSS-02974
2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M,DSS-02975
2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,100,BR,L,DSS-02976
2022,MI,FT,Data Science Manager,158000,USD,158000,US,100,US,M,DSS-02977
2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,M,DSS-02978
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,DSS-02979
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M,DSS-02980
2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,DSS-02981
2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,DSS-02982
2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M,DSS-02983
2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M,DSS-02984
2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M,DSS-02985
2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M,DSS-02986
2022,SE,FT,ETL Developer,250000,USD,250000,US,0,US,M,DSS-02987
2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,M,DSS-02988
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,DSS-02989
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M,DSS-02990
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M,DSS-02991
2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M,DSS-02992
2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,M,DSS-02993
2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,M,DSS-02994
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,DSS-02995
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,DSS-02996
2022,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,DSS-02997
2022,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,DSS-02998
2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,DSS-02999
2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,DSS-03000
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L,DSS-03001
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L,DSS-03002
2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M,DSS-03003
2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M,DSS-03004
2022,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,DSS-03005
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,DSS-03006
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M,DSS-03007
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,DSS-03008
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,DSS-03009
2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,DSS-03010
2022,SE,FT,Data Engineer,200000,USD,200000,PR,100,PR,M,DSS-03011
2022,SE,FT,Data Engineer,135000,USD,135000,PR,100,PR,M,DSS-03012
2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,DSS-03013
2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,DSS-03014
2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S,DSS-03015
2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M,DSS-03016
2022,SE,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M,DSS-03017
2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,DSS-03018
2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,DSS-03019
2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M,DSS-03020
2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M,DSS-03021
2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M,DSS-03022
2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M,DSS-03023
2022,MI,FT,Data Analyst,450000,INR,5723,IN,100,IN,S,DSS-03024
2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M,DSS-03025
2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M,DSS-03026
2022,MI,FT,BI Data Analyst,48000,EUR,50432,DE,100,DE,S,DSS-03027
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,DSS-03028
2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M,DSS-03029
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M,DSS-03030
2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M,DSS-03031
2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M,DSS-03032
2022,SE,FT,Data Architect,102100,USD,102100,US,0,US,M,DSS-03033
2022,EN,FT,Data Analyst,50000,USD,50000,AR,100,AR,L,DSS-03034
2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L,DSS-03035
2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S,DSS-03036
2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,DSS-03037
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,DSS-03038
2022,SE,FT,Data Science Manager,189500,USD,189500,US,100,US,L,DSS-03039
2022,SE,FT,Data Science Manager,140100,USD,140100,US,100,US,L,DSS-03040
2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L,DSS-03041
2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L,DSS-03042
2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,DSS-03043
2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,DSS-03044
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,DSS-03045
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,DSS-03046
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,DSS-03047
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,DSS-03048
2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,DSS-03049
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,DSS-03050
2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L,DSS-03051
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,DSS-03052
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,DSS-03053
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L,DSS-03054
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L,DSS-03055
2022,MI,FT,Data Analyst,216200,USD,216200,US,0,US,M,DSS-03056
2022,MI,FT,Data Analyst,144100,USD,144100,US,0,US,M,DSS-03057
2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M,DSS-03058
2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M,DSS-03059
2022,EN,FT,Data Analyst,150000,USD,150000,US,100,US,L,DSS-03060
2021,EN,FT,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,M,DSS-03061
2022,MI,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L,DSS-03062
2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M,DSS-03063
2021,SE,FT,Cloud Data Architect,250000,USD,250000,US,50,US,L,DSS-03064
2022,EX,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L,DSS-03065
2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M,DSS-03066
2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S,DSS-03067
2022,EX,FT,Data Science Manager,260500,USD,260500,US,0,US,M,DSS-03068
2022,EX,FT,Data Science Manager,175100,USD,175100,US,0,US,M,DSS-03069
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,DSS-03070
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,DSS-03071
2022,EN,FT,Data Analyst,55000,USD,55000,US,100,US,S,DSS-03072
2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M,DSS-03073
2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L,DSS-03074
2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S,DSS-03075
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S,DSS-03076
2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M,DSS-03077
2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M,DSS-03078
2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M,DSS-03079
2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M,DSS-03080
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,DSS-03081
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,DSS-03082
2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,DSS-03083
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,DSS-03084
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,DSS-03085
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,DSS-03086
2022,EN,FT,Analytics Engineer,130000,USD,130000,US,50,US,L,DSS-03087
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L,DSS-03088
2022,SE,FT,Data Engineer,80000,USD,80000,US,0,US,L,DSS-03089
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,DSS-03090
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L,DSS-03091
2022,SE,FT,Data Specialist,221300,USD,221300,US,100,US,L,DSS-03092
2022,SE,FT,Data Specialist,148700,USD,148700,US,100,US,L,DSS-03093
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L,DSS-03094
2022,EN,FT,Data Analyst,27000,EUR,28368,FR,50,FR,M,DSS-03095
2022,MI,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M,DSS-03096
2022,MI,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,DSS-03097
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,100,DE,S,DSS-03098
2022,SE,FT,Data Science Manager,249260,USD,249260,US,0,US,M,DSS-03099
2022,SE,FT,Data Science Manager,185400,USD,185400,US,0,US,M,DSS-03100
2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,DSS-03101
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,DSS-03102
2022,MI,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M,DSS-03103
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,DSS-03104
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,DSS-03105
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,DSS-03106
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M,DSS-03107
2022,SE,FT,Data Analyst,136260,USD,136260,US,100,US,M,DSS-03108
2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M,DSS-03109
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,DSS-03110
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,DSS-03111
2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,DSS-03112
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,DSS-03113
2022,MI,FT,Data Engineer,110000,GBP,135446,GB,0,GB,M,DSS-03114
2022,MI,FT,Data Engineer,85000,GBP,104663,GB,0,GB,M,DSS-03115
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,DSS-03116
2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,DSS-03117
2022,EN,FT,Data Engineer,129000,USD,129000,US,100,US,L,DSS-03118
2022,EN,FT,Data Engineer,86000,USD,86000,US,100,US,L,DSS-03119
2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,DSS-03120
2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,DSS-03121
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,DSS-03122
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L,DSS-03123
2022,SE,FT,Business Data Analyst,100000,USD,100000,US,100,US,L,DSS-03124
2022,MI,FT,Data Scientist,25000,USD,25000,TR,50,TR,M,DSS-03125
2022,MI,FT,Data Analyst,90000,SGD,65257,SG,50,SG,M,DSS-03126
2022,MI,FT,AI Scientist,200000,USD,200000,US,100,US,M,DSS-03127
2022,EN,FT,Machine Learning Developer,180000,USD,180000,US,100,US,L,DSS-03128
2022,MI,FT,Data Scientist,153000,USD,153000,US,100,US,L,DSS-03129
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,DSS-03130
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,DSS-03131
2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,DSS-03132
2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,DSS-03133
2022,MI,FT,Machine Learning Scientist,22800,USD,22800,EG,100,EG,M,DSS-03134
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,DSS-03135
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,DSS-03136
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,DSS-03137
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,DSS-03138
2020,EN,FT,Data Analyst,20000,EUR,22809,PT,100,PT,M,DSS-03139
2022,EN,FT,Data Analyst,15000,USD,15000,ID,0,ID,L,DSS-03140
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,DSS-03141
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,DSS-03142
2022,SE,FT,Data Science Manager,193000,AUD,133766,AU,100,AU,L,DSS-03143
2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L,DSS-03144
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,DSS-03145
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,DSS-03146
2022,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,DSS-03147
2022,SE,FT,Data Scientist,148800,USD,148800,US,0,US,M,DSS-03148
2022,SE,FT,Data Analyst,112900,USD,112900,US,0,US,M,DSS-03149
2022,SE,FT,Data Analyst,90320,USD,90320,US,0,US,M,DSS-03150
2022,SE,FT,ML Engineer,240000,USD,240000,US,0,US,M,DSS-03151
2022,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M,DSS-03152
2022,SE,FT,Data Science Manager,300000,USD,300000,US,100,US,M,DSS-03153
2022,SE,FT,Data Science Manager,200000,USD,200000,US,100,US,M,DSS-03154
2022,MI,FT,Data Engineer,62500,EUR,65666,DE,50,DE,S,DSS-03155
2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L,DSS-03156
2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,M,DSS-03157
2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M,DSS-03158
2022,MI,FT,AI Scientist,120000,USD,120000,US,0,US,M,DSS-03159
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,DSS-03160
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,DSS-03161
2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,100,US,M,DSS-03162
2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,100,US,M,DSS-03163
2020,EN,FT,Data Scientist,43200,EUR,49268,DE,0,DE,S,DSS-03164
2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M,DSS-03165
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M,DSS-03166
2022,SE,FT,Data Scientist,215300,USD,215300,US,100,US,L,DSS-03167
2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L,DSS-03168
2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L,DSS-03169
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L,DSS-03170
2022,SE,FT,Data Analyst,115934,USD,115934,US,0,US,M,DSS-03171
2022,SE,FT,Data Analyst,81666,USD,81666,US,0,US,M,DSS-03172
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,DSS-03173
2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M,DSS-03174
2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,M,DSS-03175
2022,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M,DSS-03176
2022,SE,FT,Data Analyst,132000,USD,132000,US,0,US,M,DSS-03177
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,DSS-03178
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,DSS-03179
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,DSS-03180
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,DSS-03181
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,DSS-03182
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,DSS-03183
2022,EX,FT,Lead Data Engineer,150000,CAD,115222,CA,100,CA,S,DSS-03184
2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M,DSS-03185
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M,DSS-03186
2022,SE,FT,Data Architect,208775,USD,208775,US,100,US,M,DSS-03187
2022,SE,FT,Data Architect,147800,USD,147800,US,100,US,M,DSS-03188
2022,SE,FT,Data Engineer,136994,USD,136994,US,100,US,M,DSS-03189
2022,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M,DSS-03190
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,DSS-03191
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,DSS-03192
2022,EX,FT,Head of Machine Learning,6000000,INR,76309,IN,50,IN,L,DSS-03193
2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L,DSS-03194
2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L,DSS-03195
2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L,DSS-03196
2022,MI,FT,Data Analyst,40000,GBP,49253,GB,100,GB,M,DSS-03197
2022,MI,FT,Data Analyst,30000,GBP,36940,GB,100,GB,M,DSS-03198
2022,MI,FT,Data Analyst,40000,EUR,42026,ES,100,ES,M,DSS-03199
2022,MI,FT,Data Analyst,30000,EUR,31520,ES,100,ES,M,DSS-03200
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,DSS-03201
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,DSS-03202
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,DSS-03203
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,DSS-03204
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,DSS-03205
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,DSS-03206
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,DSS-03207
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,DSS-03208
2022,MI,FT,Data Analyst,40000,EUR,42026,GR,100,GR,M,DSS-03209
2022,MI,FT,Data Analyst,30000,EUR,31520,GR,100,GR,M,DSS-03210
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,DSS-03211
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,DSS-03212
2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,DSS-03213
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,DSS-03214
2022,MI,FT,Data Engineer,60000,EUR,63040,ES,100,ES,M,DSS-03215
